tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_indec_id,titular_pais_nacimiento_indec_id
COMUNICACIÓN DE RECUPERO,2019-06-12,2001-03-16,1043,LA PLATA Nº 01,Buenos Aires,Importado,2001.0,5.0,SEDAN 5 PTAS,058,HYUNDAI,081,ATOS GLS,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,2000.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-06-26,2008-05-26,1047,LANUS Nº 1,Buenos Aires,Protocolo 21,2008.0,22.0,SEDAN 3 PTAS,127,SUZUKI,706,FUN 1.4,1.0,Privado,Física,LANUS,BUENOS AIRES,Masculino,1990.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-13,1973-01-22,1092,SAN NICOLAS Nº 1,Buenos Aires,Nacional,1974.0,12.0,SEDAN 4 PTAS,07,CITROEN,05,AZAM-M28,1.0,Privado,Física,SAN NICOLAS,BUENOS AIRES,No identificado,1970.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-12,2018-04-12,1106,LA MATANZA Nº 02,Buenos Aires,Protocolo 21,2018.0,2.0,SEDAN 4 PUERTAS,055,HONDA,F78,CIVIC EX-L,1.0,Privado,Física,LA MATANZA,BUENOS AIRES,Masculino,1978.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-19,2018-12-27,1118,QUILMES Nº 2,Buenos Aires,Nacional,2018.0,17.0,SEDAN 5 PUERTAS,19,FORD,XH,FOCUS 5P 1.6L N MT S,1.0,Privado,Física,BERNAL,BUENOS AIRES,Masculino,1958.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-04,1992-08-10,1124,LANUS Nº 9,Buenos Aires,Nacional,1992.0,22.0,FURGON,37,RENAULT,37,RENAULT TRAFIC,1.0,Privado,Física,MONTE CHINGOLO,BUENOS AIRES,Masculino,1960.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-26,1997-01-31,1150,AVELLANEDA Nº 3,Buenos Aires,Nacional,1997.0,12.0,SEDAN 4 PTAS,53,VOLKSWAGEN,15,POLO CLASSIC 1.6 NAFTA,1.0,Privado,Física,AVELLANEDA,BUENOS AIRES,Masculino,1993.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-26,2015-06-29,1153,LA MATANZA Nº 05,Buenos Aires,Importado,2015.0,4.0,RURAL 5 PUERTAS,024,CHEVROLET,630,CHEVROLET TRACKER FWD LTZ,1.0,Privado,Física,ISIDRO CASANOVA,BUENOS AIRES,Femenino,1960.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-24,2007-01-23,1156,HURLINGHAM Nº 1 (EX. MORON Nº 4),Buenos Aires,Nacional,2007.0,12.0,SEDAN 4 PUERTAS,34,PEUGEOT,ES,PARTNER PATAGONICA 1.9D,1.0,Privado,Física,HURLINGHAM,BUENOS AIRES,Masculino,1971.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-21,2017-10-11,1157,MORON Nº 05,Buenos Aires,Protocolo 21,2017.0,2.0,SEDAN 4 PUERTAS,024,CHEVROLET,614,PRISMA 1.4 N LT,1.0,Privado,Jurídica,HAEDO,BUENOS AIRES,No aplica,,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-06-04,2004-06-15,1159,TRES ARROYOS Nº 2,Buenos Aires,Protocolo 21,2004.0,11.0,PICK UP,024,CHEVROLET,323,S10 2.8 T.I. (CABINA DOBLE),1.0,Privado,Física,PIGUE,BUENOS AIRES,Masculino,1990.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-21,1997-09-04,1169,OLIVOS Nº 05,Buenos Aires,Nacional,1997.0,11.0,SEDAN 2 PTAS,17,FIAT,50,UNO S 3P (CONFORT) 1.4,1.0,Privado,Física,MUNRO,BUENOS AIRES,Masculino,1991.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-21,1996-08-16,1171,ESCOBAR Nº 1,Buenos Aires,Importado,1996.0,,RURAL 5 PTAS,,VOLKWAGEN,,QUANTUM 2000 MI EXCLUSIV,1.0,Privado,Física,ESCOBAR,BUENOS AIRES,No identificado,1984.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-26,2005-10-31,1171,ESCOBAR Nº 1,Buenos Aires,Protocolo 21,2005.0,22.0,SEDAN 3 PTAS,112,RENAULT,518,CLIO AUTHENTIQUE 1.2 16V,1.0,Privado,Física,GARIN,BUENOS AIRES,No identificado,1992.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-07,2011-03-17,1178,LA MATANZA Nº 08,Buenos Aires,Nacional,2011.0,20.0,PICK-UP,53,VOLKSWAGEN,PA,AMAROK 2.0L TDI 122CV,1.0,Privado,Física,LOMAS DEL MIRADOR,BUENOS AIRES,Masculino,1992.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-06,2010-03-03,1188,LA PLATA Nº 07,Buenos Aires,Protocolo 21,2010.0,5.0,SEDAN 5 PUERTAS,055,HONDA,A19,FIT LX,1.0,Privado,Jurídica,LA PLATA,BUENOS AIRES,No aplica,1946.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-06-06,1996-09-10,1202,MAR DEL PLATA Nº 09,Buenos Aires,Importado,1996.0,,SEDAN 4 PTAS,,CHRYSLER,,STRATUS,1.0,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Masculino,1948.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-18,2012-01-30,1218,MORON Nº 04 (EX. MORON Nº 9),Buenos Aires,Nacional,2012.0,31.0,SEMIRREMOLQUE,92,PINCEN,25,SFPLA 15 3E,1.0,Privado,Física,CASTELAR,BUENOS AIRES,Masculino,1958.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-25,2012-08-15,1218,MORON Nº 04 (EX. MORON Nº 9),Buenos Aires,Protocolo 21,2012.0,2.0,SEDAN 4 PTAS,104,PEUGEOT,626,207 COMPACT XS HDI 1.4,1.0,Privado,Física,CASTELAR,BUENOS AIRES,Masculino,1965.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-07,2014-03-05,1220,AVELLANEDA Nº 6,Buenos Aires,Protocolo 21,2014.0,22.0,SEDAN 3 PUERTAS,136,VOLKSWAGEN,495,GOL TREND 1.6 GP,1.0,Privado,Física,WILDE,BUENOS AIRES,Masculino,1990.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-28,2017-06-30,1226,LA MATANZA Nº 09,Buenos Aires,Protocolo 21,2017.0,2.0,SEDAN 4 PUERTAS,024,CHEVROLET,705,PRISMA JOY 4P 1.4 N LS MT,1.0,Privado,Física,GONZALEZ CATAN,BUENOS AIRES,Femenino,1993.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-03,2014-09-09,1238,TIGRE Nº 4,Buenos Aires,Protocolo 21,2014.0,17.0,CHASIS C/CABINA,092,MERCEDES BENZ,272,710,1.0,Privado,Física,GRAL.PACHECO,BUENOS AIRES,Masculino,1954.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-03,2014-10-22,1239,QUILMES Nº 8,Buenos Aires,Nacional,2014.0,17.0,SEDAN 5 PUERTAS,19,FORD,XE,FOCUS 5P 2.0L N AT TITANIUM,1.0,Privado,Física,QUILMES OESTE,BUENOS AIRES,Masculino,1985.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-10,2013-07-30,1245,LA PLATA Nº 11,Buenos Aires,Protocolo 21,2013.0,5.0,SEDAN 5 PUERTAS,104,PEUGEOT,711,208 ALLURE 1.5 N,1.0,Privado,Física,LA PLATA,BUENOS AIRES,Masculino,1989.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-21,2013-11-26,1255,LOMAS DE ZAMORA Nº 8,Buenos Aires,Nacional,2013.0,17.0,SEDAN 5 PUERTAS,53,VOLKSWAGEN,VD,SURAN 1.6L 5D 734,1.0,Privado,Física,TEMPERLEY,BUENOS AIRES,No identificado,1969.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-19,1997-06-26,1259,SAN MARTIN Nº 8,Buenos Aires,Nacional,1997.0,18.0,SEDAN 3 PTAS,53,VOLKSWAGEN,11,GOL GLI,1.0,Privado,Física,LOMA HERMOSA,BUENOS AIRES,Masculino,1947.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-21,2017-08-09,1263,OLIVOS Nº 10,Buenos Aires,Protocolo 21,2017.0,5.0,SEDAN 5 PUERTAS,112,RENAULT,A09,NUEVO SANDERO PRIVILEGE,1.0,Privado,Física,OLIVOS,BUENOS AIRES,Masculino,1961.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-05,2017-01-20,1281,BERISSO Nº 2,Buenos Aires,Nacional,2017.0,17.0,SEDAN 5 PUERTAS,37,RENAULT,ZK,KANGOO PH3 SPORTWAY 1.6 2P,1.0,Privado,Jurídica,BERISSO,BUENOS AIRES,No aplica,1978.0,No aplica,100,6,
COMUNICACIÓN DE RECUPERO,2019-06-25,2012-11-13,1290,LA MATANZA Nº 13,Buenos Aires,Importado,2012.0,2.0,SEDAN 4 PUERTAS,018,BMW,078,328 I,1.0,Privado,Física,VILLA LUZURIAGA,BUENOS AIRES,Masculino,1966.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-03,2014-01-23,1299,MAR DEL PLATA N° 13,Buenos Aires,Protocolo 21,2014.0,5.0,SEDAN 5 PUERTAS,136,VOLKSWAGEN,463,GOL 1.4 L,1.0,Privado,Física,MAR DEL PLATA,BUENOS AIRES,Femenino,1952.0,ARGENTINA,100,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-24,2012-05-07,1300,SAN MARTIN Nº 9,Buenos Aires,Protocolo 21,2012.0,2.0,SEDAN 4 PTAS,130,TOYOTA,792,COROLLA SE-G 1.8 M/T,1.0,Privado,Física,SAN MARTIN,BUENOS AIRES,Masculino,1943.0,ARGENTINA,50,6,ARG
COMUNICACIÓN DE RECUPERO,2019-06-06,2013-03-13,2006,CAPITAL FEDERAL Nº 006,Ciudad Autónoma de Bs.As.,Protocolo 21,2013.0,5.0,SEDAN 5 PUERTAS,112,RENAULT,900,SANDERO STEPWAY RIP CURL,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1923.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-19,2015-09-29,2011,CAPITAL FEDERAL Nº 011,Ciudad Autónoma de Bs.As.,Nacional,2015.0,17.0,SEDAN 5 PUERTAS,17,FIAT,BN,PALIO (326) ESSENCE 5P 1.6 16V,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1974.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-25,2010-09-07,2014,CAPITAL FEDERAL Nº 014,Ciudad Autónoma de Bs.As.,Protocolo 21,2010.0,5.0,SEDAN 5 PTAS,055,HONDA,A95,FIT EX,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1969.0,ARGENTINA,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-06-05,2011-02-07,2015,CAPITAL FEDERAL Nº 015,Ciudad Autónoma de Bs.As.,Nacional,2011.0,17.0,SEDAN 5 PTAS,17,FIAT,AT,PALIO FIRE 5P 1.4 8V BENZ EOBD,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1977.0,ARGENTINA,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-06-26,2015-06-09,2015,CAPITAL FEDERAL Nº 015,Ciudad Autónoma de Bs.As.,Nacional,2015.0,22.0,FURGON,07,CITROEN,BU,BERLINGO FURGON 1.6 HDI BUSINESS AM54,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1998.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-18,2013-07-16,2018,CAPITAL FEDERAL Nº 018,Ciudad Autónoma de Bs.As.,Nacional,2013.0,22.0,FURGON,37,RENAULT,UR,KANGOO CONFORT 1.5 DCI CD AA DA SVT 1P,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-04,2013-01-02,2021,CAPITAL FEDERAL Nº 021,Ciudad Autónoma de Bs.As.,Importado,2013.0,5.0,SEDAN 5 PUERTAS,104,PEUGEOT,645,308 GTI 200 CV,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1995.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-04,2012-07-02,2021,CAPITAL FEDERAL Nº 021,Ciudad Autónoma de Bs.As.,Nacional,2012.0,12.0,SEDAN 4 PUERTAS,80,HONDA,02,CITY EXL AT/2012,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1995.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-24,2011-01-11,2021,CAPITAL FEDERAL Nº 021,Ciudad Autónoma de Bs.As.,Protocolo 21,2011.0,5.0,SEDAN 5 PUERTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1931.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-18,2017-10-18,2028,CAPITAL FEDERAL Nº 028,Ciudad Autónoma de Bs.As.,Importado,2017.0,4.0,RURAL 5 PUERTAS,011,AUDI,292,Q2 1.4 TFSI SERIE,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1972.0,ARGENTINA,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-06-03,2004-03-11,2031,CAPITAL FEDERAL Nº 031,Ciudad Autónoma de Bs.As.,Protocolo 21,2004.0,22.0,SEDAN 3 PTAS,136,VOLKSWAGEN,274,GOL 1.6,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1992.0,ARGENTINA,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-06-25,2011-03-23,2042,CAPITAL FEDERAL Nº 042,Ciudad Autónoma de Bs.As.,Protocolo 21,2011.0,5.0,SEDAN 5 PTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1999.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-13,2013-09-03,2045,CAPITAL FEDERAL Nº 045,Ciudad Autónoma de Bs.As.,Protocolo 21,2013.0,5.0,SEDAN 5 PUERTAS,055,HONDA,A18,FIT LX-L,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1947.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-26,1998-06-05,2046,CAPITAL FEDERAL Nº 046,Ciudad Autónoma de Bs.As.,Nacional,1998.0,17.0,SEDAN 5 PUERTAS,17,FIAT,26,PALIO HL 5P,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1997.0,ARGENTINA,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-06-10,2007-08-08,2047,CAPITAL FEDERAL Nº 047,Ciudad Autónoma de Bs.As.,Importado,2007.0,2.0,SEDAN 4 PTAS,018,BMW,061,323I,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1951.0,ARGENTINA,50,2,ARG
COMUNICACIÓN DE RECUPERO,2019-06-10,2007-08-08,2047,CAPITAL FEDERAL Nº 047,Ciudad Autónoma de Bs.As.,Importado,2007.0,2.0,SEDAN 4 PTAS,018,BMW,061,323I,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1951.0,ARGENTINA,50,2,ARG
COMUNICACIÓN DE RECUPERO,2019-06-13,2012-02-03,2049,CAPITAL FEDERAL Nº 049,Ciudad Autónoma de Bs.As.,Nacional,2012.0,12.0,SEDAN 4 PTAS,37,RENAULT,WU,RENAULT FLUENCE 2.0 16V LUXE,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1955.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-04,2007-10-23,2061,CAPITAL FEDERAL Nº 061,Ciudad Autónoma de Bs.As.,Nacional,2007.0,17.0,SEDAN 5 PUERTAS,53,VOLKSWAGEN,LP,SURAN 80E,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1977.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-05,2013-01-02,2061,CAPITAL FEDERAL Nº 061,Ciudad Autónoma de Bs.As.,Nacional,2013.0,17.0,SEDAN 5 PUERTAS,53,VOLKSWAGEN,TD,SURAN 1.6L 5D 700,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-05,2010-11-18,2062,CAPITAL FEDERAL Nº 062,Ciudad Autónoma de Bs.As.,Protocolo 21,2010.0,5.0,SEDAN 5 PTAS,136,VOLKSWAGEN,348,FOX 1.6,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,2013.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-10,2011-11-03,2065,CAPITAL FEDERAL Nº 065,Ciudad Autónoma de Bs.As.,Protocolo 21,2011.0,5.0,SEDAN 5 PTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1967.0,ARGENTINA,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-06-05,2008-04-10,2066,CAPITAL FEDERAL Nº 066,Ciudad Autónoma de Bs.As.,Importado,2008.0,2.0,SEDAN 4 PTAS,018,BMW,061,323I,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1995.0,ARGENTINA,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-06-13,2013-08-06,2068,CAPITAL FEDERAL Nº 068,Ciudad Autónoma de Bs.As.,Nacional,2013.0,17.0,SEDAN 5 PUERTAS,53,VOLKSWAGEN,VH,SURAN 1.6L 5P 814,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1979.0,ARGENTINA,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-06-28,1999-01-29,2068,CAPITAL FEDERAL Nº 068,Ciudad Autónoma de Bs.As.,Importado,1999.0,2.0,SEDAN 4 PUERTAS,025,CHRYSLER,073,NEON LE,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1998.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-13,2013-09-12,2069,CAPITAL FEDERAL Nº 069,Ciudad Autónoma de Bs.As.,Protocolo 21,2013.0,5.0,SEDAN 5 PUERTAS,136,VOLKSWAGEN,348,FOX 1.6,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-04,1998-02-03,2071,CAPITAL FEDERAL Nº 071,Ciudad Autónoma de Bs.As.,Importado,1998.0,,SEDAN 3 PUERTAS,,VOLKSWAGEN,,GOL GL 1.6 MI,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1949.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-04,2013-01-22,2071,CAPITAL FEDERAL Nº 071,Ciudad Autónoma de Bs.As.,Protocolo 21,2013.0,4.0,RURAL 5 PTAS,047,FORD,992,ECOSPORT FREESTYLE 1.6L MT N,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1949.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-04,2016-06-28,2071,CAPITAL FEDERAL Nº 071,Ciudad Autónoma de Bs.As.,Importado,2016.0,4.0,RURAL 5 PUERTAS,024,CHEVROLET,630,CHEVROLET TRACKER FWD LTZ,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1949.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-07,2017-07-17,2085,CAPITAL FEDERAL Nº 085,Ciudad Autónoma de Bs.As.,Protocolo 21,2017.0,5.0,SEDAN 5 PUERTAS,130,TOYOTA,909,ETIOS XS 1.5 6M/T,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1993.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-07,2015-03-17,2092,CAPITAL FEDERAL Nº 092,Ciudad Autónoma de Bs.As.,Nacional,2015.0,12.0,SEDAN 4 PUERTAS,37,RENAULT,1C,FLUENCE PH2 1.6 DYNAMIQUE PACK,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1963.0,ARGENTINA,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-06-24,2016-12-13,2092,CAPITAL FEDERAL Nº 092,Ciudad Autónoma de Bs.As.,Protocolo 21,2016.0,5.0,SEDAN 5 PUERTAS,104,PEUGEOT,708,208 FELINE 1.6 N PACK CUIR,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1988.0,ARGENTINA,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-06-10,2012-08-28,2093,CAPITAL FEDERAL Nº 093,Ciudad Autónoma de Bs.As.,Protocolo 21,2012.0,2.0,SEDAN 4 PTAS,112,RENAULT,830,LOGAN AUTHENTIQUE 1.6 PACK I,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1993.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-26,1999-09-17,2093,CAPITAL FEDERAL Nº 093,Ciudad Autónoma de Bs.As.,Nacional,1999.0,18.0,SEDAN 3 PUERTAS,53,VOLKSWAGEN,34,GOL 1.0L MI PLUS 001,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1993.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-04,2001-01-10,2096,CAPITAL FEDERAL Nº 096,Ciudad Autónoma de Bs.As.,Nacional,2001.0,18.0,SEDAN 3 PTAS,34,PEUGEOT,17,206XRN3,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1994.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-04,2007-03-07,2096,CAPITAL FEDERAL Nº 096,Ciudad Autónoma de Bs.As.,Protocolo 21,2007.0,5.0,SEDAN 5 PTAS,112,RENAULT,611,SCENIC 1.9L DTI CONFORT,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1994.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-21,2016-06-09,2097,CAPITAL FEDERAL Nº 097,Ciudad Autónoma de Bs.As.,Nacional,2016.0,17.0,SEDAN 5 PUERTAS,19,FORD,XC,FOCUS 5P 2.0L N MT SE,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1949.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-25,2007-08-17,2097,CAPITAL FEDERAL Nº 097,Ciudad Autónoma de Bs.As.,Protocolo 21,2007.0,22.0,SEDAN 3 PUERTAS,C07,MINI,001,COOPER S,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1949.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-14,2003-01-22,2099,CAPITAL FEDERAL Nº 099,Ciudad Autónoma de Bs.As.,Protocolo 21,2003.0,11.0,PICK UP,024,CHEVROLET,321,S10 2.8 DLX T.I (CABINA DOBLE),1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1918.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-21,2005-01-03,2099,CAPITAL FEDERAL Nº 099,Ciudad Autónoma de Bs.As.,Protocolo 21,2005.0,11.0,PICK UP,047,FORD,279,F 100 XLT DIESEL,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1918.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-28,2017-11-10,2099,CAPITAL FEDERAL Nº 099,Ciudad Autónoma de Bs.As.,Protocolo 21,2017.0,5.0,SEDAN 5 PUERTAS,130,TOYOTA,912,ETIOS XLS 1.5 6M/T,1.0,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1918.0,No aplica,100,2,
COMUNICACIÓN DE RECUPERO,2019-06-24,2016-09-12,2101,CAPITAL FEDERAL Nº 101,Ciudad Autónoma de Bs.As.,Protocolo 21,2016.0,5.0,SEDAN 5 PUERTAS,104,PEUGEOT,780,208 ACTIVE 1.5,1.0,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Masculino,1978.0,ARGENTINA,100,2,ARG
COMUNICACIÓN DE RECUPERO,2019-06-03,2017-03-10,4028,RIO TERCERO Nº 1,Córdoba,Importado,2017.0,2.0,SEDAN 4 PUERTAS,011,AUDI,183,A3 1.4 T FSI,1.0,Privado,Física,RÍO TERCERO,CORDOBA,Femenino,1952.0,ARGENTINA,100,14,ARG
COMUNICACIÓN DE RECUPERO,2019-06-12,2009-03-30,4061,CORDOBA Nº 18,Córdoba,Nacional,2009.0,17.0,SEDAN 5 PTAS,34,PEUGEOT,JA,307 XT 2.0 HDI 5P 110 CV,1.0,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,1968.0,No aplica,100,14,
COMUNICACIÓN DE RECUPERO,2019-06-26,2011-11-18,4061,CORDOBA Nº 18,Córdoba,Protocolo 21,2011.0,5.0,SEDAN 5 PUERTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1.0,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,1963.0,No aplica,100,14,
